"product_id","product_title","product_description","in_stock","price","slug","category_id"
3529,"Product 3529","Product description 3529",24,"123.24","Product-3529",11
3530,"Product 3530","Product description 3530",7,"242.28","Product-3530",12
3531,"Product 3531","Product description 3531",44,"250.06","Product-3531",5
3532,"Product 3532","Product description 3532",18,"244.38","Product-3532",16
3533,"Product 3533","Product description 3533",47,"234.66","Product-3533",20
3534,"Product 3534","Product description 3534",11,"97.9","Product-3534",9
3535,"Product 3535","Product description 3535",46,"23","Product-3535",14
3536,"Product 3536","Product description 3536",39,"275.78","Product-3536",19
3537,"Product 3537","Product description 3537",33,"191.78","Product-3537",20
3538,"Product 3538","Product description 3538",14,"279.52","Product-3538",7
3539,"Product 3539","Product description 3539",34,"390.8","Product-3539",9
3540,"Product 3540","Product description 3540",48,"145.98","Product-3540",20
3541,"Product 3541","Product description 3541",6,"24.42","Product-3541",10
3542,"Product 3542","Product description 3542",36,"193.22","Product-3542",18
3543,"Product 3543","Product description 3543",39,"183.6","Product-3543",4
3544,"Product 3544","Product description 3544",28,"75.64","Product-3544",11
3545,"Product 3545","Product description 3545",32,"7.66","Product-3545",6
3546,"Product 3546","Product description 3546",40,"364.88","Product-3546",19
3547,"Product 3547","Product description 3547",27,"337.1","Product-3547",18
3548,"Product 3548","Product description 3548",0,"178.14","Product-3548",9
3549,"Product 3549","Product description 3549",26,"122.84","Product-3549",18
3550,"Product 3550","Product description 3550",35,"319.62","Product-3550",17
3551,"Product 3551","Product description 3551",2,"324.28","Product-3551",1
3552,"Product 3552","Product description 3552",26,"206.86","Product-3552",17
3553,"Product 3553","Product description 3553",14,"346.8","Product-3553",11
3554,"Product 3554","Product description 3554",23,"187.34","Product-3554",8
3555,"Product 3555","Product description 3555",10,"382.98","Product-3555",20
3556,"Product 3556","Product description 3556",17,"243.94","Product-3556",16
3557,"Product 3557","Product description 3557",46,"167.96","Product-3557",17
3558,"Product 3558","Product description 3558",36,"51.96","Product-3558",10
3559,"Product 3559","Product description 3559",37,"245.4","Product-3559",11
3560,"Product 3560","Product description 3560",11,"393.5","Product-3560",10
3561,"Product 3561","Product description 3561",25,"371.48","Product-3561",3
3562,"Product 3562","Product description 3562",8,"381.9","Product-3562",10
3563,"Product 3563","Product description 3563",16,"360.9","Product-3563",18
3564,"Product 3564","Product description 3564",15,"300.5","Product-3564",16
3565,"Product 3565","Product description 3565",24,"306.78","Product-3565",4
3566,"Product 3566","Product description 3566",13,"340.46","Product-3566",9
3567,"Product 3567","Product description 3567",47,"116.86","Product-3567",16
3568,"Product 3568","Product description 3568",41,"132.82","Product-3568",17
3569,"Product 3569","Product description 3569",42,"319","Product-3569",4
3570,"Product 3570","Product description 3570",14,"59.06","Product-3570",3
3571,"Product 3571","Product description 3571",40,"13.1","Product-3571",9
3572,"Product 3572","Product description 3572",32,"96.72","Product-3572",12
3573,"Product 3573","Product description 3573",42,"41.54","Product-3573",7
3574,"Product 3574","Product description 3574",15,"262.52","Product-3574",19
3575,"Product 3575","Product description 3575",20,"207.36","Product-3575",12
3576,"Product 3576","Product description 3576",5,"373.3","Product-3576",6
3577,"Product 3577","Product description 3577",7,"128.34","Product-3577",17
3578,"Product 3578","Product description 3578",40,"55.8","Product-3578",1
3579,"Product 3579","Product description 3579",49,"15.76","Product-3579",12
3580,"Product 3580","Product description 3580",10,"247.56","Product-3580",5
3581,"Product 3581","Product description 3581",17,"318.18","Product-3581",16
3582,"Product 3582","Product description 3582",48,"182.66","Product-3582",19
3583,"Product 3583","Product description 3583",30,"389.3","Product-3583",12
3584,"Product 3584","Product description 3584",7,"83.88","Product-3584",7
3585,"Product 3585","Product description 3585",48,"203.98","Product-3585",8
3586,"Product 3586","Product description 3586",48,"282.04","Product-3586",4
3587,"Product 3587","Product description 3587",26,"273.68","Product-3587",17
3588,"Product 3588","Product description 3588",8,"7.86","Product-3588",8
3589,"Product 3589","Product description 3589",21,"202.44","Product-3589",12
3590,"Product 3590","Product description 3590",47,"94.82","Product-3590",17
3591,"Product 3591","Product description 3591",25,"331.62","Product-3591",7
3592,"Product 3592","Product description 3592",25,"45.02","Product-3592",20
3593,"Product 3593","Product description 3593",5,"326.02","Product-3593",7
3594,"Product 3594","Product description 3594",47,"84.06","Product-3594",5
3595,"Product 3595","Product description 3595",8,"303.08","Product-3595",18
3596,"Product 3596","Product description 3596",31,"152.36","Product-3596",14
3597,"Product 3597","Product description 3597",32,"170.22","Product-3597",15
3598,"Product 3598","Product description 3598",47,"239.26","Product-3598",14
3599,"Product 3599","Product description 3599",38,"309.06","Product-3599",1
3600,"Product 3600","Product description 3600",41,"103.16","Product-3600",4
3601,"Product 3601","Product description 3601",40,"304.82","Product-3601",20
3602,"Product 3602","Product description 3602",39,"15.92","Product-3602",2
3603,"Product 3603","Product description 3603",35,"306.4","Product-3603",19
3604,"Product 3604","Product description 3604",50,"161.56","Product-3604",11
3605,"Product 3605","Product description 3605",29,"185.62","Product-3605",4
3606,"Product 3606","Product description 3606",17,"172.82","Product-3606",18
3607,"Product 3607","Product description 3607",8,"84.78","Product-3607",13
3608,"Product 3608","Product description 3608",23,"34.14","Product-3608",17
3609,"Product 3609","Product description 3609",32,"100.24","Product-3609",17
3610,"Product 3610","Product description 3610",16,"382.5","Product-3610",13
3611,"Product 3611","Product description 3611",28,"167.9","Product-3611",8
3612,"Product 3612","Product description 3612",17,"338.94","Product-3612",15
3613,"Product 3613","Product description 3613",42,"16.36","Product-3613",3
3614,"Product 3614","Product description 3614",22,"181.9","Product-3614",8
3615,"Product 3615","Product description 3615",45,"106.62","Product-3615",2
3616,"Product 3616","Product description 3616",6,"140.34","Product-3616",1
3617,"Product 3617","Product description 3617",47,"286.62","Product-3617",5
3618,"Product 3618","Product description 3618",0,"193.54","Product-3618",16
3619,"Product 3619","Product description 3619",46,"9.72","Product-3619",19
3620,"Product 3620","Product description 3620",47,"43.1","Product-3620",9
3621,"Product 3621","Product description 3621",31,"377.7","Product-3621",8
3622,"Product 3622","Product description 3622",9,"108.52","Product-3622",15
3623,"Product 3623","Product description 3623",43,"57.74","Product-3623",16
3624,"Product 3624","Product description 3624",49,"17.52","Product-3624",8
3625,"Product 3625","Product description 3625",40,"289.2","Product-3625",1
3626,"Product 3626","Product description 3626",2,"380.1","Product-3626",3
3627,"Product 3627","Product description 3627",50,"205.92","Product-3627",20
3628,"Product 3628","Product description 3628",28,"205.84","Product-3628",19
3629,"Product 3629","Product description 3629",29,"341.3","Product-3629",15
3630,"Product 3630","Product description 3630",23,"126.76","Product-3630",2
3631,"Product 3631","Product description 3631",36,"202.5","Product-3631",3
3632,"Product 3632","Product description 3632",16,"156.02","Product-3632",7
3633,"Product 3633","Product description 3633",21,"235.48","Product-3633",8
3634,"Product 3634","Product description 3634",38,"223.92","Product-3634",6
3635,"Product 3635","Product description 3635",5,"148.52","Product-3635",3
3636,"Product 3636","Product description 3636",50,"344.26","Product-3636",16
3637,"Product 3637","Product description 3637",11,"235.36","Product-3637",6
3638,"Product 3638","Product description 3638",30,"225.76","Product-3638",18
3639,"Product 3639","Product description 3639",17,"169.08","Product-3639",7
3640,"Product 3640","Product description 3640",8,"264.34","Product-3640",16
3641,"Product 3641","Product description 3641",47,"122.28","Product-3641",6
3642,"Product 3642","Product description 3642",49,"31.38","Product-3642",13
3643,"Product 3643","Product description 3643",49,"171.6","Product-3643",16
3644,"Product 3644","Product description 3644",20,"4.26","Product-3644",14
3645,"Product 3645","Product description 3645",48,"36.88","Product-3645",6
3646,"Product 3646","Product description 3646",20,"24.8","Product-3646",1
3647,"Product 3647","Product description 3647",19,"302.72","Product-3647",19
3648,"Product 3648","Product description 3648",5,"225.02","Product-3648",20
3649,"Product 3649","Product description 3649",19,"206.7","Product-3649",6
3650,"Product 3650","Product description 3650",40,"219.34","Product-3650",11
3651,"Product 3651","Product description 3651",11,"310.74","Product-3651",16
3652,"Product 3652","Product description 3652",14,"13.36","Product-3652",19
3653,"Product 3653","Product description 3653",41,"99.66","Product-3653",9
3654,"Product 3654","Product description 3654",38,"374.66","Product-3654",14
3655,"Product 3655","Product description 3655",38,"234.18","Product-3655",4
3656,"Product 3656","Product description 3656",29,"263.38","Product-3656",14
3657,"Product 3657","Product description 3657",48,"383.96","Product-3657",4
3658,"Product 3658","Product description 3658",8,"231.64","Product-3658",6
3659,"Product 3659","Product description 3659",10,"60.96","Product-3659",14
3660,"Product 3660","Product description 3660",24,"51.16","Product-3660",14
3661,"Product 3661","Product description 3661",17,"235.64","Product-3661",5
3662,"Product 3662","Product description 3662",14,"118.18","Product-3662",12
3663,"Product 3663","Product description 3663",26,"182.86","Product-3663",4
3664,"Product 3664","Product description 3664",43,"219.9","Product-3664",18
3665,"Product 3665","Product description 3665",23,"244.38","Product-3665",1
3666,"Product 3666","Product description 3666",6,"4.9399999999999995","Product-3666",7
3667,"Product 3667","Product description 3667",50,"351.06","Product-3667",20
3668,"Product 3668","Product description 3668",0,"271.32","Product-3668",8
3669,"Product 3669","Product description 3669",1,"265.54","Product-3669",12
3670,"Product 3670","Product description 3670",30,"119.46","Product-3670",10
3671,"Product 3671","Product description 3671",11,"312.56","Product-3671",2
3672,"Product 3672","Product description 3672",35,"38.84","Product-3672",16
3673,"Product 3673","Product description 3673",9,"34.74","Product-3673",8
3674,"Product 3674","Product description 3674",48,"111.64","Product-3674",15
3675,"Product 3675","Product description 3675",26,"347.56","Product-3675",4
3676,"Product 3676","Product description 3676",7,"115.14","Product-3676",13
3677,"Product 3677","Product description 3677",30,"292.42","Product-3677",13
